1517221395	0	28	6	44	66
1517221411	0	33	1	52	207
1517221424	0	25	0	53	364
1517221444	0	32	35	50	523
1517221458	0	24	71	49	364
1517221469	0	33	1	46	528
1517221482	0	25	0	54	681
1517221495	0	32	35	48	203
1517221513	0	24	71	53	367
1517221518	0	33	1	52	209
1517221544	0	25	0	45	367
1517221555	0	32	35	48	207
1517222810	0	29	0	39	751
1517222842	0	28	58	35	750
1517222851	0	33	1	36	202
1517222856	0	24	29	41	365
1517222870	0	29	1	35	754
1517222902	0	33	1	35	206
1517222909	0	24	29	41	371
1517222934	0	25	1	42	367
1517222956	0	28	58	35	754
1517222960	0	33	1	35	207
1517222965	0	24	28	41	366
1517223016	0	33	1	35	203
1517223027	0	24	28	41	365
1517223050	0	29	0	37	753
1517223055	0	32	55	34	204
1517223066	0	25	0	42	365
1517223077	0	33	1	34	204
1517223085	0	28	58	37	752
1517223111	0	32	55	34	204
1517223122	0	29	1	35	752
1517223138	0	33	1	33	206
1517223155	0	28	58	37	751
1517223179	0	24	28	42	369
1517223202	0	33	1	34	206
1517223211	0	25	0	42	369
1517223215	0	28	58	37	754
1517223237	0	32	55	34	586
1517223246	0	24	28	42	369
1517223250	0	29	1	37	755
1517223259	0	33	1	34	586
1517223265	0	25	0	43	751
1517223288	0	24	29	43	368
1517223306	0	33	1	34	137
1517223325	0	25	0	43	749
1517223365	0	29	1	39	758
1517223386	0	28	58	39	756
1517223418	0	25	1	44	371
1517223435	0	33	0	36	211
1517223452	0	24	28	43	373
1517223469	0	32	55	35	208
1517223486	0	25	1	44	372
1517223505	0	33	1	36	206
1517223532	0	32	55	36	211
1517223553	0	25	0	43	373
1517223558	0	33	1	35	208
1517223565	0	28	58	41	759
1517223594	0	32	55	36	207
1517223600	0	29	1	33	758
1517223621	0	25	0	41	348
1517223625	0	33	1	58	182
1517223659	0	24	28	44	374
1517223682	0	33	1	35	209
1517223693	0	25	0	43	374
1517223714	0	24	28	44	373
1517223720	0	32	55	35	209
1517223741	0	25	0	44	374
1517223755	0	33	1	35	207
1517223774	0	24	28	44	377
1517223779	0	29	1	41	762
1517223794	0	32	55	35	208
1517223803	0	25	1	43	374
1517223815	0	33	1	35	208
1517223835	0	24	28	44	375
1517223851	0	32	55	34	209
1517223864	0	28	58	39	763
1517223871	0	25	0	45	377
1517223907	0	32	55	35	208
1517223927	0	33	1	35	208
1517223937	0	25	0	44	376
1517223961	0	32	55	34	208
1517223974	0	24	28	45	375
1517223981	0	33	1	35	207
1517224016	0	32	55	34	210
1517224046	0	28	58	39	762
1517224075	0	29	1	39	763
1517224090	0	24	28	44	378
1517224095	0	33	1	34	210
1517224112	0	28	58	41	762
1517224129	0	25	0	45	379
1517224133	0	29	1	39	762
1517224161	0	33	1	34	213
1517224167	0	24	28	45	380
1517224190	0	29	1	41	763
1517224206	0	25	0	41	346
1517224214	0	33	1	61	563
1517224223	0	28	58	60	117
1517224254	0	32	55	34	212
1517224269	0	25	1	45	380
1517224282	0	28	58	41	765
1517224293	0	33	1	35	209
1517224311	0	29	1	41	765
1517224331	0	32	55	35	210
1517224346	0	28	58	41	764
1517224371	0	33	1	34	209
1517224377	0	29	1	62	763
1517224404	0	32	55	34	561
1517224412	0	24	28	45	378
1517224496	0	33	1	35	212
1517224500	0	25	0	44	383
1517224517	0	32	55	34	556
1517224526	0	24	28	44	381
1517224554	0	29	1	41	768
1517224564	0	25	0	45	379
1517224569	0	32	55	34	210
1517224594	0	28	58	41	764
1517224617	0	29	1	39	767
1517224628	0	32	55	33	212
1517224648	0	28	58	37	767
1517224657	0	33	1	33	212
1517224668	0	24	29	43	383
1517224709	0	28	58	41	772
1517224750	0	25	0	44	382
1517224770	0	28	58	41	770
1517224806	0	29	1	56	102
1517224814	0	25	0	38	355
1517224818	0	32	55	56	185
1517224836	0	28	58	39	769
1517224848	0	24	28	43	384
1517224853	0	33	1	33	213
1517224863	0	29	1	41	771
1517224878	0	25	0	45	386
1517224882	0	32	55	34	214
1517224984	0	32	55	34	210
1517224988	0	29	1	41	767
1517225000	0	25	0	45	385
1517225012	0	33	1	34	211
1517225073	0	33	1	33	214
1517225099	0	32	55	34	212
1517225395	0	25	0	44	392
