2016-11-15T16:39:37.810Z	1479227977	810	S256	10	14	40	43
2016-11-15T16:38:32.809Z	1479227912	809	S256	10	14	41	43
2016-11-15T16:33:07.805Z	1479227587	805	S256	10	14	34	43
2016-11-15T16:28:23.803Z	1479227303	803	S256	10	14	40	43
2016-11-15T16:26:49.802Z	1479227209	802	S256	10	14	39	43
2016-11-15T16:24:25.800Z	1479227065	800	S256	10	13	41	43
2016-11-15T16:23:22.799Z	1479227002	799	S256	10	13	41	43
2016-11-15T16:19:05.797Z	1479226745	797	S256	10	13	44	43
2016-11-15T16:15:48.794Z	1479226548	794	S256	10	13	41	43
2016-11-15T16:09:20.790Z	1479226160	790	S256	10	13	42	43
2016-11-15T16:02:57.788Z	1479225777	788	S256	10	14	35	43
2016-11-15T15:57:28.784Z	1479225448	784	S256	10	14	38	43
2016-11-15T15:50:44.781Z	1479225044	781	S256	10	13	39	43
2016-11-15T15:39:56.774Z	1479224396	774	S256	10	13	36	43
2016-11-15T15:36:21.773Z	1479224181	773	S256	10	13	42	43
2016-11-15T15:33:54.771Z	1479224034	771	S256	10	14	38	43
2016-11-15T15:27:57.767Z	1479223677	767	S256	10	13	35	43
2016-11-15T15:26:52.767Z	1479223612	767	S256	10	13	39	43
2016-11-15T15:25:31.766Z	1479223531	766	S256	10	13	37	43
2016-11-15T15:16:19.760Z	1479222979	760	S256	10	14	37	43
2016-11-15T15:15:01.759Z	1479222901	759	S256	10	13	40	43
2016-11-15T15:05:04.754Z	1479222304	754	S256	10	13	37	43
2016-11-15T14:56:34.748Z	1479221794	748	S256	10	13	41	43
2016-11-15T14:55:05.747Z	1479221705	747	S256	10	14	40	43
2016-11-15T14:53:26.747Z	1479221606	747	S256	10	13	40	43
2016-11-15T14:51:36.745Z	1479221496	745	S256	10	14	40	43
2016-11-15T14:46:54.743Z	1479221214	743	S256	10	13	41	43
2016-11-15T14:45:20.742Z	1479221120	742	S256	10	13	40	43
2016-11-15T14:43:03.741Z	1479220983	741	S256	10	13	36	43
2016-11-15T14:41:47.740Z	1479220907	740	S256	10	13	37	43
2016-11-15T14:40:33.739Z	1479220833	739	S256	10	14	40	43
2016-11-15T14:39:05.739Z	1479220745	739	S256	10	13	37	43
2016-11-15T14:35:45.736Z	1479220545	736	S256	10	14	41	43
2016-11-15T14:34:18.735Z	1479220458	735	S256	10	14	37	43
2016-11-15T14:32:33.735Z	1479220353	735	S256	10	13	39	43
2016-11-15T14:31:00.734Z	1479220260	734	S256	10	13	37	43
2016-11-15T14:21:00.728Z	1479219660	728	S256	10	13	39	43
2016-11-15T14:15:58.726Z	1479219358	726	S256	10	13	40	43
2016-11-15T14:14:14.725Z	1479219254	725	S256	10	13	39	43
2016-11-15T14:09:39.722Z	1479218979	722	S256	10	14	35	43
2016-11-15T14:07:00.721Z	1479218820	721	S256	10	13	27	43
2016-11-15T14:05:35.720Z	1479218735	720	S256	10	13	23	43
2016-11-15T14:00:33.718Z	1479218433	718	S256	10	14	16	43
2016-11-15T13:59:09.716Z	1479218349	716	S256	10	13	21	43
2016-11-15T13:52:30.713Z	1479217950	713	S256	10	14	16	43
2016-11-15T13:49:19.712Z	1479217759	712	S256	10	13	16	43
2016-11-15T13:47:32.711Z	1479217652	711	S256	10	13	13	43
2016-11-15T13:44:41.710Z	1479217481	710	S256	10	13	16	43
2016-11-15T13:43:26.710Z	1479217406	710	S256	10	14	17	43
2016-11-15T13:32:57.703Z	1479216777	703	S256	10	14	13	43
2016-11-15T13:25:22.698Z	1479216322	698	S256	10	13	18	43
2016-11-15T13:18:54.694Z	1479215934	694	S256	10	13	20	43
2016-11-15T13:17:30.695Z	1479215850	695	S256	10	13	16	43
2016-11-15T13:11:13.691Z	1479215473	691	S256	10	14	15	43
2016-11-15T13:08:19.689Z	1479215299	689	S256	10	14	18	43
2016-11-15T13:04:47.687Z	1479215087	687	S256	10	13	15	43
2016-11-15T13:03:43.686Z	1479215023	686	S256	10	13	18	43
2016-11-15T12:59:37.683Z	1479214777	683	S256	10	14	21	43
2016-11-15T12:58:14.682Z	1479214694	682	S256	10	13	19	43
2016-11-15T12:56:18.681Z	1479214578	681	S256	10	13	17	43
2016-11-15T12:53:00.679Z	1479214380	679	S256	10	13	25	43
2016-11-15T12:51:37.678Z	1479214297	678	S256	10	13	22	43
2016-11-15T12:40:20.671Z	1479213620	671	S256	10	13	23	43
2016-11-15T12:37:21.669Z	1479213441	669	S256	10	13	23	43
2016-11-15T12:34:10.669Z	1479213250	669	S256	10	13	20	43
2016-11-15T12:32:40.669Z	1479213160	669	S256	10	13	17	43
2016-11-15T12:23:41.662Z	1479212621	662	S256	10	13	18	43
2016-11-15T12:11:55.654Z	1479211915	654	S256	10	13	22	43
2016-11-15T11:44:04.638Z	1479210244	638	S256	10	13	34	43
2016-11-15T11:41:16.637Z	1479210076	637	S256	10	14	28	43
2016-11-15T11:37:41.635Z	1479209861	635	S256	10	13	26	43
2016-11-15T11:22:39.624Z	1479208959	624	S256	10	13	38	43
2016-11-15T11:20:50.623Z	1479208850	623	S256	10	13	39	43
2016-11-15T11:13:58.619Z	1479208438	619	S256	10	13	38	43
2016-11-15T11:04:16.613Z	1479207856	613	S256	10	13	35	43
2016-11-15T11:00:32.611Z	1479207632	611	S256	10	13	37	43
2016-11-15T10:57:54.610Z	1479207474	610	S256	10	13	37	43
2016-11-15T10:53:16.607Z	1479207196	607	S256	10	13	34	43
2016-11-15T10:47:10.603Z	1479206830	603	S256	10	13	17	43
2016-11-15T10:43:18.601Z	1479206598	601	S256	10	13	15	43
2016-11-15T10:40:51.600Z	1479206451	600	S256	10	13	16	43
2016-11-15T10:22:50.593Z	1479205370	593	S256	10	13	12	43
2016-11-15T10:10:24.585Z	1479204624	585	S256	10	13	17	43
2016-11-15T10:07:29.583Z	1479204449	583	S256	10	13	16	43
2016-11-15T10:05:49.582Z	1479204349	582	S256	10	14	18	43
2016-11-15T09:53:50.575Z	1479203630	575	S256	10	14	26	43
2016-11-15T09:42:45.570Z	1479202965	570	S256	10	13	24	43
2016-11-15T09:38:47.567Z	1479202727	567	S256	10	13	21	43
2016-11-15T09:29:30.560Z	1479202170	560	S256	10	13	32	43
2016-11-15T09:25:08.558Z	1479201908	558	S256	10	14	27	43
2016-11-15T09:10:35.552Z	1479201035	552	S256	10	13	31	43
2016-11-15T09:09:12.550Z	1479200952	550	S256	10	13	29	43
2016-11-15T09:02:04.548Z	1479200524	548	S256	10	13	22	43
2016-11-15T08:59:01.545Z	1479200341	545	S256	10	12	19	43
2016-11-15T08:54:18.544Z	1479200058	544	S256	10	13	20	43
2016-11-15T08:50:33.541Z	1479199833	541	S256	10	13	20	43
2016-11-15T08:46:29.538Z	1479199589	538	S256	10	13	18	43
2016-11-15T08:44:36.540Z	1479199476	540	S256	10	13	13	43
2016-11-15T08:38:28.535Z	1479199108	535	S256	10	13	22	43
2016-11-15T08:35:45.532Z	1479198945	532	S256	10	13	34	43
2016-11-15T08:33:29.531Z	1479198809	531	S256	10	14	27	43
2016-11-15T08:29:14.529Z	1479198554	529	S256	10	13	28	43
2016-11-15T08:27:15.533Z	1479198435	533	S256	10	13	28	43
2016-11-15T08:23:17.524Z	1479198197	524	S256	10	13	37	43
2016-11-15T08:01:03.512Z	1479196863	512	S256	10	12	36	43
2016-11-15T07:52:41.506Z	1479196361	506	S256	10	13	34	43
2016-11-15T07:50:53.505Z	1479196253	505	S256	10	11	35	43
2016-11-15T07:48:46.504Z	1479196126	504	S256	10	12	37	43
2016-11-15T07:47:28.503Z	1479196048	503	S256	10	12	37	43
2016-11-15T07:44:08.500Z	1479195848	500	S256	10	12	35	43
2016-11-15T07:43:08.499Z	1479195788	499	S256	10	12	34	43
2016-11-15T07:40:18.498Z	1479195618	498	S256	10	13	34	43
2016-11-15T07:38:26.497Z	1479195506	497	S256	10	13	35	43
2016-11-15T07:31:12.492Z	1479195072	492	S256	10	12	35	43
2016-11-15T07:29:17.486Z	1479194957	486	S256	10	13	38	43
2016-11-15T07:27:49.492Z	1479194869	492	S256	10	12	34	43
2016-11-15T07:13:07.482Z	1479193987	482	S256	10	13	39	43
2016-11-15T06:57:22.473Z	1479193042	473	S256	10	13	38	43
2016-11-15T06:54:40.471Z	1479192880	471	S256	10	13	41	43
2016-11-15T06:49:48.468Z	1479192588	468	S256	10	13	38	43
2016-11-15T06:47:57.467Z	1479192477	467	S256	10	14	40	43
2016-11-15T06:44:33.466Z	1479192273	466	S256	10	13	36	43
2016-11-15T06:43:27.465Z	1479192207	465	S256	10	13	34	43
2016-11-15T06:40:22.464Z	1479192022	464	S256	10	12	38	43
2016-11-15T06:33:50.461Z	1479191630	461	S256	10	13	37	43
2016-11-15T06:27:20.457Z	1479191240	457	S256	10	13	40	43
2016-11-15T06:22:40.455Z	1479190960	455	S256	10	13	37	43
2016-11-15T06:20:28.454Z	1479190828	454	S256	10	13	40	43
2016-11-15T06:17:02.452Z	1479190622	452	S256	10	13	37	43
2016-11-15T06:05:31.445Z	1479189931	445	S256	10	13	37	43
2016-11-15T06:04:27.444Z	1479189867	444	S256	10	13	37	43
2016-11-15T05:56:05.439Z	1479189365	439	S256	10	13	39	43
2016-11-15T05:54:55.439Z	1479189295	439	S256	10	13	36	43
2016-11-15T05:50:45.436Z	1479189045	436	S256	10	14	35	43
2016-11-15T05:47:55.435Z	1479188875	435	S256	10	13	39	43
2016-11-15T05:43:23.432Z	1479188603	432	S256	10	13	40	43
2016-11-15T05:35:36.428Z	1479188136	428	S256	10	13	38	43
2016-11-15T05:32:28.427Z	1479187948	427	S256	10	14	37	43
2016-11-15T05:26:03.423Z	1479187563	423	S256	10	13	37	43
2016-11-15T05:23:06.421Z	1479187386	421	S256	10	13	42	43
2016-11-15T05:12:43.416Z	1479186763	416	S256	10	14	39	43
2016-11-15T05:08:19.413Z	1479186499	413	S256	10	14	37	43
2016-11-15T05:00:14.409Z	1479186014	409	S256	10	13	37	43
2016-11-15T04:57:13.407Z	1479185833	407	S256	10	13	39	43
2016-11-15T04:49:21.402Z	1479185361	402	S256	10	13	41	43
2016-11-15T04:47:53.402Z	1479185273	402	S256	10	14	38	43
2016-11-15T04:46:06.401Z	1479185166	401	S256	10	13	37	43
2016-11-15T04:36:13.396Z	1479184573	396	S256	10	13	35	43
2016-11-15T04:31:54.393Z	1479184314	393	S256	10	14	38	43
2016-11-15T04:03:12.378Z	1479182592	378	S256	10	13	35	43
2016-11-15T03:56:32.374Z	1479182192	374	S256	10	14	37	43
2016-11-15T03:47:36.369Z	1479181656	369	S256	10	13	40	43
2016-11-15T03:44:26.367Z	1479181466	367	S256	10	14	39	43
2016-11-15T03:40:43.365Z	1479181243	365	S256	10	14	40	43
2016-11-15T03:39:37.364Z	1479181177	364	S256	10	14	40	43
2016-11-15T03:38:03.364Z	1479181083	364	S256	10	14	40	43
2016-11-15T03:33:31.361Z	1479180811	361	S256	10	13	35	43
2016-11-15T03:29:09.358Z	1479180549	358	S256	10	13	38	43
2016-11-15T03:21:29.353Z	1479180089	353	S256	10	13	40	43
2016-11-15T03:02:55.343Z	1479178975	343	S256	10	14	41	43
2016-11-15T02:44:24.332Z	1479177864	332	S256	10	13	40	43
2016-11-15T02:36:31.328Z	1479177391	328	S256	10	14	39	43
2016-11-15T02:28:24.324Z	1479176904	324	S256	10	14	39	43
2016-11-15T02:22:01.320Z	1479176521	320	S256	10	14	39	43
2016-11-15T02:18:56.318Z	1479176336	318	S256	10	14	39	43
2016-11-15T02:14:57.316Z	1479176097	316	S256	10	13	39	43
2016-11-15T02:02:27.310Z	1479175347	310	S256	10	14	38	43
2016-11-15T02:00:34.308Z	1479175234	308	S256	10	13	42	43
2016-11-15T01:59:00.307Z	1479175140	307	S256	10	13	43	43
2016-11-15T01:54:18.306Z	1479174858	306	S256	10	14	41	43
2016-11-15T01:52:40.305Z	1479174760	305	S256	10	14	39	43
2016-11-15T01:50:57.304Z	1479174657	304	S256	10	14	40	43
2016-11-15T01:46:12.302Z	1479174372	302	S256	10	14	40	43
2016-11-15T01:41:10.298Z	1479174070	298	S256	10	14	37	43
2016-11-15T01:37:40.296Z	1479173860	296	S256	10	14	40	43
2016-11-15T01:36:04.296Z	1479173764	296	S256	10	14	38	43
2016-11-15T01:31:57.293Z	1479173517	293	S256	10	14	41	43
2016-11-15T01:14:34.284Z	1479172474	284	S256	10	14	39	43
2016-11-15T01:11:46.283Z	1479172306	283	S256	10	14	39	43
2016-11-15T01:01:35.277Z	1479171695	277	S256	10	14	39	43
2016-11-15T00:52:26.272Z	1479171146	272	S256	10	14	39	43
2016-11-15T00:49:26.270Z	1479170966	270	S256	10	14	34	43
2016-11-15T00:46:21.268Z	1479170781	268	S256	10	14	36	43
2016-11-15T00:40:43.266Z	1479170443	266	S256	10	14	41	43
2016-11-15T00:39:05.266Z	1479170345	266	S256	10	14	41	43
2016-11-15T00:36:07.264Z	1479170167	264	S256	10	14	37	43
2016-11-15T00:25:57.258Z	1479169557	258	S256	10	14	39	43
2016-11-15T00:24:04.257Z	1479169444	257	S256	10	14	41	43
2016-11-15T00:08:31.248Z	1479168511	248	S256	10	14	36	43
2016-11-14T23:51:42.238Z	1479167502	238	S256	10	14	39	43
2016-11-14T23:48:27.236Z	1479167307	236	S256	10	14	39	43
2016-11-14T23:46:09.234Z	1479167169	234	S256	10	13	36	43
2016-11-14T23:35:23.227Z	1479166523	227	S256	10	13	42	43
2016-11-14T23:19:57.219Z	1479165597	219	S256	10	14	39	43
2016-11-14T23:11:31.216Z	1479165091	216	S256	10	14	39	43
2016-11-14T23:04:25.211Z	1479164665	211	S256	10	14	41	43
2016-11-14T22:58:52.208Z	1479164332	208	S256	10	14	36	43
2016-11-14T22:52:42.205Z	1479163962	205	S256	10	14	39	43
2016-11-14T22:45:48.201Z	1479163548	201	S256	10	14	37	43
2016-11-14T22:37:52.197Z	1479163072	197	S256	10	14	37	43
2016-11-14T22:36:02.196Z	1479162962	196	S256	10	14	39	43
2016-11-14T22:33:32.194Z	1479162812	194	S256	10	14	34	43
2016-11-14T22:30:31.193Z	1479162631	193	S256	10	14	40	43
2016-11-14T22:28:57.192Z	1479162537	192	S256	10	14	37	43
2016-11-14T22:23:51.189Z	1479162231	189	S256	10	14	37	43
2016-11-14T22:21:22.188Z	1479162082	188	S256	10	14	38	43
2016-11-14T22:19:38.189Z	1479161978	189	S256	10	14	40	43
2016-11-14T22:18:24.186Z	1479161904	186	S256	10	14	39	43
2016-11-14T22:16:31.186Z	1479161791	186	S256	10	14	36	43
2016-11-14T22:14:36.184Z	1479161676	184	S256	10	14	36	43
2016-11-14T22:06:59.180Z	1479161219	180	S256	10	14	39	43
2016-11-14T22:05:57.179Z	1479161157	179	S256	10	14	40	43
2016-11-14T22:04:18.178Z	1479161058	178	S256	10	14	39	43
2016-11-14T22:02:37.176Z	1479160957	176	S256	10	14	40	43
2016-11-14T21:59:51.175Z	1479160791	175	S256	10	14	36	43
2016-11-14T21:50:17.170Z	1479160217	170	S256	10	14	35	43
2016-11-14T21:47:11.167Z	1479160031	167	S256	10	14	42	43
2016-11-14T21:34:51.161Z	1479159291	161	S256	10	14	42	43
2016-11-14T21:32:58.160Z	1479159178	160	S256	10	14	39	43
2016-11-14T21:29:17.157Z	1479158957	157	S256	10	14	41	43
2016-11-14T21:24:50.154Z	1479158690	154	S256	10	14	45	43
2016-11-14T21:22:59.154Z	1479158579	154	S256	10	14	42	43
2016-11-14T21:12:06.147Z	1479157926	147	S256	10	14	41	43
2016-11-14T21:10:59.147Z	1479157859	147	S256	10	14	41	43
2016-11-14T20:42:48.132Z	1479156168	132	S256	10	14	38	43
2016-11-14T20:34:19.128Z	1479155659	128	S256	10	14	41	43
2016-11-14T20:32:59.127Z	1479155579	127	S256	10	14	39	43
2016-11-14T20:27:39.124Z	1479155259	124	S256	10	14	41	43
2016-11-14T20:18:47.119Z	1479154727	119	S256	10	14	40	43
2016-11-14T20:01:08.110Z	1479153668	110	S256	10	14	37	43
2016-11-14T19:56:03.107Z	1479153363	107	S256	10	14	39	43
2016-11-14T19:54:56.106Z	1479153296	106	S256	10	14	41	43
2016-11-14T19:53:09.105Z	1479153189	105	S256	10	14	41	43
2016-11-14T19:51:25.105Z	1479153085	105	S256	10	14	38	43
2016-11-14T19:47:17.102Z	1479152837	102	S256	10	14	40	43
2016-11-14T19:45:32.102Z	1479152732	102	S256	10	14	40	43
2016-11-14T19:43:40.101Z	1479152620	101	S256	10	14	40	43
2016-11-14T19:37:27.097Z	1479152247	97	S256	10	14	40	43
2016-11-14T19:26:20.091Z	1479151580	91	S256	10	14	38	43
2016-11-14T19:24:36.090Z	1479151476	90	S256	10	14	39	43
2016-11-14T19:16:48.086Z	1479151008	86	S256	10	14	41	43
2016-11-14T19:13:14.083Z	1479150794	83	S256	10	14	45	43
2016-11-14T19:12:04.082Z	1479150724	82	S256	10	14	40	43
2016-11-14T19:07:24.080Z	1479150444	80	S256	10	14	38	43
2016-11-14T19:04:10.077Z	1479150250	77	S256	10	14	39	43
2016-11-14T18:53:58.071Z	1479149638	71	S256	10	14	41	43
2016-11-14T18:52:24.071Z	1479149544	71	S256	10	14	43	43
2016-11-14T18:34:14.062Z	1479148454	62	S256	10	14	39	43
2016-11-14T18:29:07.059Z	1479148147	59	S256	10	14	37	43
2016-11-14T18:27:47.057Z	1479148067	57	S256	10	14	38	43
2016-11-14T18:22:21.055Z	1479147741	55	S256	10	14	41	43
2016-11-14T18:19:36.053Z	1479147576	53	S256	10	14	34	43
2016-11-14T18:17:56.052Z	1479147476	52	S256	10	14	38	43
2016-11-14T18:14:58.052Z	1479147298	52	S256	10	14	40	43
2016-11-14T18:12:58.049Z	1479147178	49	S256	10	14	37	43
2016-11-14T18:11:18.049Z	1479147078	49	S256	10	14	40	43
2016-11-14T17:58:40.042Z	1479146320	42	S256	10	14	36	43
2016-11-14T17:57:22.042Z	1479146242	42	S256	10	14	40	43
2016-11-14T17:55:52.041Z	1479146152	41	S256	10	14	39	43
2016-11-14T17:32:06.027Z	1479144726	27	S256	10	14	37	43
2016-11-14T17:26:15.024Z	1479144375	24	S256	10	14	37	43
2016-11-14T17:19:05.021Z	1479143945	21	S256	10	14	37	43
2016-11-14T17:18:04.020Z	1479143884	20	S256	10	14	36	43
2016-11-14T17:15:12.017Z	1479143712	17	S256	10	14	40	43
2016-11-14T17:06:12.012Z	1479143172	12	S256	10	14	38	43
2016-11-14T16:56:22.007Z	1479142582	7	S256	10	14	38	43
2016-11-14T16:51:29.004Z	1479142289	4	S256	10	14	37	43
2016-11-14T16:32:52.995Z	1479141172	995	S256	10	14	40	43
2016-11-14T16:31:33.995Z	1479141093	995	S256	10	14	39	43
2016-11-14T16:29:40.993Z	1479140980	993	S256	10	14	37	43
2016-11-14T16:18:39.986Z	1479140319	986	S256	10	14	40	43
2016-11-14T16:07:55.980Z	1479139675	980	S256	10	14	42	43
2016-11-14T16:03:43.979Z	1479139423	979	S256	10	14	40	43
2016-11-14T15:54:32.974Z	1479138872	974	S256	10	14	37	43
2016-11-14T15:50:16.971Z	1479138616	971	S256	10	14	40	43
2016-11-14T15:25:38.957Z	1479137138	957	S256	10	14	43	43
2016-11-14T15:24:10.956Z	1479137050	956	S256	10	14	40	43
2016-11-14T15:22:42.956Z	1479136962	956	S256	10	14	38	43
2016-11-14T15:17:15.953Z	1479136635	953	S256	10	14	40	43
2016-11-14T15:16:08.951Z	1479136568	951	S256	10	14	35	43
2016-11-14T15:12:47.950Z	1479136367	950	S256	10	14	38	43
2016-11-14T15:06:23.947Z	1479135983	947	S256	10	13	38	43
2016-11-14T15:04:47.947Z	1479135887	947	S256	10	14	38	43
2016-11-14T15:03:43.945Z	1479135823	945	S256	10	14	39	43
2016-11-14T15:00:38.944Z	1479135638	944	S256	10	14	36	43
2016-11-14T14:58:46.944Z	1479135526	944	S256	10	13	39	43
2016-11-14T14:56:49.943Z	1479135409	943	S256	10	14	38	43
2016-11-14T14:52:11.941Z	1479135131	941	S256	10	14	35	43
2016-11-14T14:51:09.940Z	1479135069	940	S256	10	14	40	43
2016-11-14T14:49:45.939Z	1479134985	939	S256	10	14	38	43
2016-11-14T14:48:39.938Z	1479134919	938	S256	10	14	39	43
2016-11-14T14:28:20.927Z	1479133700	927	S256	10	13	37	43
2016-11-14T14:26:27.925Z	1479133587	925	S256	10	14	38	43
2016-11-14T14:14:00.919Z	1479132840	919	S256	10	14	34	43
2016-11-14T14:07:09.914Z	1479132429	914	S256	10	14	41	43
2016-11-14T14:00:01.911Z	1479132001	911	S256	10	14	39	43
2016-11-14T13:58:04.910Z	1479131884	910	S256	10	14	40	43
2016-11-14T13:56:44.909Z	1479131804	909	S256	10	14	39	43
2016-11-14T13:53:38.907Z	1479131618	907	S256	10	14	37	43
2016-11-14T13:33:13.895Z	1479130393	895	S256	10	13	38	43
2016-11-14T13:30:12.893Z	1479130212	893	S256	10	14	36	43
2016-11-14T13:25:36.891Z	1479129936	891	S256	10	14	37	43
2016-11-14T13:24:18.889Z	1479129858	889	S256	10	14	39	43
2016-11-14T13:14:16.885Z	1479129256	885	S256	10	14	35	43
2016-11-14T13:05:44.879Z	1479128744	879	S256	10	13	39	43
2016-11-14T12:58:48.875Z	1479128328	875	S256	10	14	37	43
2016-11-14T12:56:16.874Z	1479128176	874	S256	10	14	35	43
2016-11-14T12:38:49.865Z	1479127129	865	S256	10	14	37	43
2016-11-14T12:35:53.863Z	1479126953	863	S256	10	14	37	43
2016-11-14T12:31:10.861Z	1479126670	861	S256	10	14	38	43
2016-11-14T12:08:25.847Z	1479125305	847	S256	10	14	37	43
2016-11-14T12:00:05.843Z	1479124805	843	S256	10	14	38	43
2016-11-14T11:55:55.840Z	1479124555	840	S256	10	14	37	43
2016-11-14T11:46:47.835Z	1479124007	835	S256	10	13	38	43
2016-11-14T11:37:57.830Z	1479123477	830	S256	10	13	38	43
2016-11-14T11:31:40.827Z	1479123100	827	S256	10	14	34	43
2016-11-14T11:29:23.825Z	1479122963	825	S256	10	14	36	43
2016-11-14T11:28:15.824Z	1479122895	824	S256	10	13	36	43
2016-11-14T11:27:10.819Z	1479122830	819	S256	10	13	26	43
2016-11-14T11:17:02.817Z	1479122222	817	S256	10	14	36	43
2016-11-14T11:15:05.816Z	1479122105	816	S256	10	14	35	43
2016-11-14T11:05:39.811Z	1479121539	811	S256	10	14	35	43
2016-11-14T11:00:43.808Z	1479121243	808	S256	10	14	36	43
