1479217950	713	S256	10	14	16	43
1479217759	712	S256	10	13	16	43
1479217652	711	S256	10	13	13	43
1479217481	710	S256	10	13	16	43
1479217406	710	S256	10	14	17	43
1479216777	703	S256	10	14	13	43
1479216322	698	S256	10	13	18	43
1479215934	694	S256	10	13	20	43
1479215850	695	S256	10	13	16	43
1479215473	691	S256	10	14	15	43
1479215299	689	S256	10	14	18	43
1479215087	687	S256	10	13	15	43
1479215023	686	S256	10	13	18	43
1479214777	683	S256	10	14	21	43
1479214694	682	S256	10	13	19	43
1479214578	681	S256	10	13	17	43
1479214380	679	S256	10	13	25	43
1479214297	678	S256	10	13	22	43
1479213620	671	S256	10	13	23	43
1479213441	669	S256	10	13	23	43
1479213250	669	S256	10	13	20	43
1479213160	669	S256	10	13	17	43
1479212621	662	S256	10	13	18	43
1479211915	654	S256	10	13	22	43
1479210244	638	S256	10	13	34	43
1479210076	637	S256	10	14	28	43
1479209861	635	S256	10	13	26	43
1479208959	624	S256	10	13	38	43
1479208850	623	S256	10	13	39	43
1479208438	619	S256	10	13	38	43
1479207856	613	S256	10	13	35	43
1479207632	611	S256	10	13	37	43
1479207474	610	S256	10	13	37	43
1479207196	607	S256	10	13	34	43
1479206830	603	S256	10	13	17	43
1479206598	601	S256	10	13	15	43
1479206451	600	S256	10	13	16	43
1479205370	593	S256	10	13	12	43
1479204624	585	S256	10	13	17	43
1479204449	583	S256	10	13	16	43
1479204349	582	S256	10	14	18	43
1479203630	575	S256	10	14	26	43
1479202965	570	S256	10	13	24	43
1479202727	567	S256	10	13	21	43
1479202170	560	S256	10	13	32	43
1479201908	558	S256	10	14	27	43
1479201035	552	S256	10	13	31	43
1479200952	550	S256	10	13	29	43
1479200524	548	S256	10	13	22	43
1479200341	545	S256	10	12	19	43
1479200058	544	S256	10	13	20	43
1479199833	541	S256	10	13	20	43
1479199589	538	S256	10	13	18	43
1479199476	540	S256	10	13	13	43
1479199108	535	S256	10	13	22	43
1479198945	532	S256	10	13	34	43
1479198809	531	S256	10	14	27	43
1479198554	529	S256	10	13	28	43
1479198435	533	S256	10	13	28	43
1479198197	524	S256	10	13	37	43
1479196863	512	S256	10	12	36	43
1479196361	506	S256	10	13	34	43
1479196253	505	S256	10	11	35	43
1479196126	504	S256	10	12	37	43
1479196048	503	S256	10	12	37	43
1479195848	500	S256	10	12	35	43
1479195788	499	S256	10	12	34	43
1479195618	498	S256	10	13	34	43
1479195506	497	S256	10	13	35	43
1479195072	492	S256	10	12	35	43
1479194957	486	S256	10	13	38	43
1479194869	492	S256	10	12	34	43
1479193987	482	S256	10	13	39	43
1479193042	473	S256	10	13	38	43
1479192880	471	S256	10	13	41	43
1479192588	468	S256	10	13	38	43
1479192477	467	S256	10	14	40	43
1479192273	466	S256	10	13	36	43
1479192207	465	S256	10	13	34	43
1479192022	464	S256	10	12	38	43
1479191630	461	S256	10	13	37	43
1479191240	457	S256	10	13	40	43
1479190960	455	S256	10	13	37	43
1479190828	454	S256	10	13	40	43
1479190622	452	S256	10	13	37	43
1479189931	445	S256	10	13	37	43
1479189867	444	S256	10	13	37	43
1479189365	439	S256	10	13	39	43
1479189295	439	S256	10	13	36	43
1479189045	436	S256	10	14	35	43
1479188875	435	S256	10	13	39	43
1479188603	432	S256	10	13	40	43
1479188136	428	S256	10	13	38	43
1479187948	427	S256	10	14	37	43
1479187563	423	S256	10	13	37	43
1479187386	421	S256	10	13	42	43
1479186763	416	S256	10	14	39	43
1479186499	413	S256	10	14	37	43
1479186014	409	S256	10	13	37	43
1479185833	407	S256	10	13	39	43
1479185361	402	S256	10	13	41	43
1479185273	402	S256	10	14	38	43
1479185166	401	S256	10	13	37	43
1479184573	396	S256	10	13	35	43
1479184314	393	S256	10	14	38	43
1479182592	378	S256	10	13	35	43
1479182192	374	S256	10	14	37	43
1479181656	369	S256	10	13	40	43
1479181466	367	S256	10	14	39	43
1479181243	365	S256	10	14	40	43
1479181177	364	S256	10	14	40	43
1479181083	364	S256	10	14	40	43
1479180811	361	S256	10	13	35	43
1479180549	358	S256	10	13	38	43
1479180089	353	S256	10	13	40	43
1479178975	343	S256	10	14	41	43
1479177864	332	S256	10	13	40	43
1479177391	328	S256	10	14	39	43
1479176904	324	S256	10	14	39	43
1479176521	320	S256	10	14	39	43
1479176336	318	S256	10	14	39	43
1479176097	316	S256	10	13	39	43
1479175347	310	S256	10	14	38	43
1479175234	308	S256	10	13	42	43
1479175140	307	S256	10	13	43	43
1479174858	306	S256	10	14	41	43
1479174760	305	S256	10	14	39	43
1479174657	304	S256	10	14	40	43
1479174372	302	S256	10	14	40	43
1479174070	298	S256	10	14	37	43
1479173860	296	S256	10	14	40	43
1479173764	296	S256	10	14	38	43
1479173517	293	S256	10	14	41	43
1479172474	284	S256	10	14	39	43
1479172306	283	S256	10	14	39	43
1479171695	277	S256	10	14	39	43
1479171146	272	S256	10	14	39	43
1479170966	270	S256	10	14	34	43
1479170781	268	S256	10	14	36	43
1479170443	266	S256	10	14	41	43
1479170345	266	S256	10	14	41	43
1479170167	264	S256	10	14	37	43
1479169557	258	S256	10	14	39	43
1479169444	257	S256	10	14	41	43
1479168511	248	S256	10	14	36	43
1479167502	238	S256	10	14	39	43
1479167307	236	S256	10	14	39	43
1479167169	234	S256	10	13	36	43
1479166523	227	S256	10	13	42	43
1479165597	219	S256	10	14	39	43
1479165091	216	S256	10	14	39	43
1479164665	211	S256	10	14	41	43
1479164332	208	S256	10	14	36	43
1479163962	205	S256	10	14	39	43
1479163548	201	S256	10	14	37	43
1479163072	197	S256	10	14	37	43
1479162962	196	S256	10	14	39	43
1479162812	194	S256	10	14	34	43
1479162631	193	S256	10	14	40	43
1479162537	192	S256	10	14	37	43
1479162231	189	S256	10	14	37	43
1479162082	188	S256	10	14	38	43
1479161978	189	S256	10	14	40	43
1479161904	186	S256	10	14	39	43
1479161791	186	S256	10	14	36	43
1479161676	184	S256	10	14	36	43
1479161219	180	S256	10	14	39	43
1479161157	179	S256	10	14	40	43
1479161058	178	S256	10	14	39	43
1479160957	176	S256	10	14	40	43
1479160791	175	S256	10	14	36	43
1479160217	170	S256	10	14	35	43
1479160031	167	S256	10	14	42	43
1479159291	161	S256	10	14	42	43
1479159178	160	S256	10	14	39	43
1479158957	157	S256	10	14	41	43
1479158690	154	S256	10	14	45	43
1479158579	154	S256	10	14	42	43
1479157926	147	S256	10	14	41	43
1479157859	147	S256	10	14	41	43
1479156168	132	S256	10	14	38	43
1479155659	128	S256	10	14	41	43
1479155579	127	S256	10	14	39	43
1479155259	124	S256	10	14	41	43
1479154727	119	S256	10	14	40	43
1479153668	110	S256	10	14	37	43
1479153363	107	S256	10	14	39	43
1479153296	106	S256	10	14	41	43
1479153189	105	S256	10	14	41	43
1479153085	105	S256	10	14	38	43
1479152837	102	S256	10	14	40	43
1479152732	102	S256	10	14	40	43
1479152620	101	S256	10	14	40	43
1479152247	97	S256	10	14	40	43
1479151580	91	S256	10	14	38	43
1479151476	90	S256	10	14	39	43
1479151008	86	S256	10	14	41	43
1479150794	83	S256	10	14	45	43
1479150724	82	S256	10	14	40	43
1479150444	80	S256	10	14	38	43
1479150250	77	S256	10	14	39	43
1479149638	71	S256	10	14	41	43
1479149544	71	S256	10	14	43	43
1479148454	62	S256	10	14	39	43
1479148147	59	S256	10	14	37	43
1479148067	57	S256	10	14	38	43
1479147741	55	S256	10	14	41	43
1479147576	53	S256	10	14	34	43
1479147476	52	S256	10	14	38	43
1479147298	52	S256	10	14	40	43
1479147178	49	S256	10	14	37	43
1479147078	49	S256	10	14	40	43
1479146320	42	S256	10	14	36	43
1479146242	42	S256	10	14	40	43
1479146152	41	S256	10	14	39	43
1479144726	27	S256	10	14	37	43
1479144375	24	S256	10	14	37	43
1479143945	21	S256	10	14	37	43
1479143884	20	S256	10	14	36	43
1479143712	17	S256	10	14	40	43
1479143172	12	S256	10	14	38	43
1479142582	7	S256	10	14	38	43
1479142289	4	S256	10	14	37	43
1479141172	995	S256	10	14	40	43
1479141093	995	S256	10	14	39	43
1479140980	993	S256	10	14	37	43
1479140319	986	S256	10	14	40	43
1479139675	980	S256	10	14	42	43
1479139423	979	S256	10	14	40	43
1479138872	974	S256	10	14	37	43
1479138616	971	S256	10	14	40	43
1479137138	957	S256	10	14	43	43
1479137050	956	S256	10	14	40	43
1479136962	956	S256	10	14	38	43
1479136635	953	S256	10	14	40	43
1479136568	951	S256	10	14	35	43
1479136367	950	S256	10	14	38	43
1479135983	947	S256	10	13	38	43
1479135887	947	S256	10	14	38	43
1479135823	945	S256	10	14	39	43
1479135638	944	S256	10	14	36	43
1479135526	944	S256	10	13	39	43
1479135409	943	S256	10	14	38	43
1479135131	941	S256	10	14	35	43
1479135069	940	S256	10	14	40	43
1479134985	939	S256	10	14	38	43
1479134919	938	S256	10	14	39	43
1479133700	927	S256	10	13	37	43
1479133587	925	S256	10	14	38	43
1479132840	919	S256	10	14	34	43
1479132429	914	S256	10	14	41	43
1479132001	911	S256	10	14	39	43
1479131884	910	S256	10	14	40	43
1479131804	909	S256	10	14	39	43
1479131618	907	S256	10	14	37	43
1479130393	895	S256	10	13	38	43
1479130212	893	S256	10	14	36	43
1479129936	891	S256	10	14	37	43
1479129858	889	S256	10	14	39	43
1479129256	885	S256	10	14	35	43
1479128744	879	S256	10	13	39	43
1479128328	875	S256	10	14	37	43
1479128176	874	S256	10	14	35	43
1479127129	865	S256	10	14	37	43
1479126953	863	S256	10	14	37	43
1479126670	861	S256	10	14	38	43
1479125305	847	S256	10	14	37	43
1479124805	843	S256	10	14	38	43
1479124555	840	S256	10	14	37	43
1479124007	835	S256	10	13	38	43
1479123477	830	S256	10	13	38	43
1479123100	827	S256	10	14	34	43
1479122963	825	S256	10	14	36	43
1479122895	824	S256	10	13	36	43
1479122830	819	S256	10	13	26	43
1479122222	817	S256	10	14	36	43
1479122105	816	S256	10	14	35	43
1479121539	811	S256	10	14	35	43
1479121243	808	S256	10	14	36	43
1479120850	805	S256	10	14	39	43
1479120522	802	S256	10	14	38	43
1479120408	801	S256	10	14	32	43
1479120229	800	S256	10	13	40	43
1479120007	799	S256	10	14	36	43
1479118948	788	S256	10	14	37	43
1479118751	787	S256	10	14	36	43
1479118344	785	S256	10	13	34	43
1479118242	783	S256	10	14	37	43
1479117784	778	S256	10	14	39	43
1479116659	766	S256	10	14	39	43
1479115990	761	S256	10	13	37	43
1479115818	759	S256	10	13	39	43
1479115710	758	S256	10	14	37	43
1479115522	757	S256	10	14	40	43
1479115431	757	S256	10	13	35	43
1479115320	755	S256	10	14	36	43
1479115157	753	S256	10	13	37	43
1479115023	751	S256	10	13	35	43
1479114847	749	S256	10	14	39	43
1479114776	748	S256	10	14	37	43
1479114116	741	S256	10	14	36	43
1479113970	740	S256	10	14	35	43
1479113424	735	S256	10	14	36	43
1479113113	731	S256	10	14	34	43
1479113041	731	S256	10	13	35	43
1479112780	728	S256	10	14	35	43
1479112085	721	S256	10	14	36	43
1479111623	717	S256	10	14	39	43
1479111214	713	S256	10	14	39	43
1479111027	712	S256	10	14	37	43
1479110852	711	S256	10	14	35	43
1479110531	708	S256	10	14	38	43
1479110070	703	S256	10	13	38	43
1479109686	700	S256	10	14	35	43
1479109576	700	S256	10	14	35	43
1479109381	698	S256	10	14	38	43
1479109317	696	S256	10	14	36	43
1479109242	696	S256	10	14	38	43
1479108763	691	S256	10	14	39	43
1479107968	684	S256	10	15	34	43
1479107891	683	S256	10	14	35	43
1479107170	676	S256	10	13	38	43
1479106808	672	S256	10	14	41	43
1479106707	672	S256	10	14	39	43
1479106113	666	S256	10	14	36	43
1479105947	664	S256	10	14	40	43
1479105089	651	S256	10	14	36	43
1479104643	652	S256	10	14	39	43
1479104309	649	S256	10	13	39	43
1479104213	648	S256	10	14	40	43
1479104109	647	S256	10	14	41	43
1479103983	646	S256	10	13	41	43
1479103368	641	S256	10	14	36	43
1479103061	637	S256	10	14	41	43
1479102675	634	S256	10	14	39	43
1479102391	631	S256	10	14	41	43
1479102330	630	S256	10	14	39	43
1479101972	628	S256	10	14	34	43
1479101889	627	S256	10	14	35	43
1479101422	622	S256	10	14	37	43
1479101253	620	S256	10	14	33	43
1479101144	620	S256	10	14	38	43
1479101059	618	S256	10	14	39	43
1479100399	612	S256	10	14	39	43
1479100324	612	S256	10	14	42	43
1479099687	606	S256	10	14	35	43
1479099510	604	S256	10	14	40	43
1479099052	599	S256	10	14	38	43
1479098884	597	S256	10	14	39	43
1479098695	596	S256	10	15	39	43
1479098434	592	S256	10	14	37	43
1479098317	592	S256	10	14	36	43
1479098116	590	S256	10	14	38	43
1479097268	583	S256	10	15	36	43
1479097056	580	S256	10	14	38	43
1479096465	575	S256	10	14	37	43
1479096210	572	S256	10	14	39	43
1479096107	571	S256	10	13	36	43
1479096044	570	S256	10	14	38	43
1479095727	567	S256	10	14	37	43
1479095543	566	S256	10	13	37	43
1479094366	553	S256	10	14	41	43
1479094283	552	S256	10	14	43	43
1479093958	549	S256	10	14	39	43
1479093372	544	S256	10	15	40	43
1479093103	542	S256	10	14	38	43
1479092999	541	S256	10	14	38	43
1479092725	538	S256	10	14	38	43
1479092170	531	S256	10	14	37	43
1479091679	530	S256	10	14	35	43
1479091236	526	S256	10	14	41	43
1479090505	520	S256	10	14	38	43
1479090217	517	S256	10	14	41	43
1479090103	517	S256	10	14	37	43
1479089636	512	S256	10	14	39	43
1479089244	508	S256	10	15	39	43
1479089173	508	S256	10	14	36	43
1479088984	506	S256	10	14	38	43
1479088921	506	S256	10	13	39	43
1479088110	498	S256	10	14	39	43
1479087769	496	S256	10	14	38	43
1479087131	491	S256	10	14	37	43
1479086538	484	S256	10	14	39	43
1479086182	481	S256	10	14	38	43
1479085673	476	S256	10	14	40	43
1479085508	474	S256	10	14	39	43
1479085416	474	S256	10	14	40	43
1479085196	471	S256	10	14	39	43
1479085036	470	S256	10	14	39	43
1479084829	467	S256	10	14	41	43
1479084642	466	S256	10	14	38	43
1479084539	465	S256	10	14	42	43
1479084156	461	S256	10	14	41	43
1479083621	457	S256	10	14	41	43
1479083475	455	S256	10	14	41	43
1479083315	454	S256	10	14	39	43
1479083211	454	S256	10	15	41	43
1479082818	450	S256	10	14	42	43
1479082634	448	S256	10	14	37	43
1479082282	445	S256	10	15	42	43
1479082193	444	S256	10	14	42	43
1479081292	437	S256	10	14	39	43
1479080801	432	S256	10	15	39	43
1479080493	429	S256	10	15	40	43
1479080299	426	S256	10	15	38	43
1479079739	421	S256	10	15	40	43
1479079668	420	S256	10	14	41	43
1479079088	415	S256	10	14	38	43
1479078870	413	S256	10	14	39	43
1479078755	412	S256	10	15	42	43
1479078669	411	S256	10	15	41	43
1479078583	411	S256	10	14	40	43
1479078322	408	S256	10	14	39	43
1479078207	406	S256	10	15	41	43
1479078147	405	S256	10	14	39	43
1479077921	404	S256	10	15	40	43
1479077851	404	S256	10	15	43	43
1479076438	390	S256	10	15	39	43
1479076356	390	S256	10	15	43	43
1479076175	388	S256	10	15	38	43
1479075647	382	S256	10	14	40	43
1479075482	382	S256	10	14	39	43
1479075081	377	S256	10	14	39	43
1479074912	375	S256	10	14	42	43
1479074632	372	S256	10	15	40	43
1479073973	366	S256	10	15	40	43
1479073856	365	S256	10	14	38	43
1479073583	362	S256	10	14	41	43
1479072870	356	S256	10	15	38	43
1479072804	355	S256	10	14	37	43
1479072286	350	S256	10	14	40	43
1479071606	343	S256	10	14	41	43
1479071252	340	S256	10	14	38	43
1479070466	332	S256	10	15	36	43
1479070245	330	S256	10	15	37	43
1479069947	327	S256	10	15	43	43
1479069541	323	S256	10	15	40	43
1479068473	315	S256	10	15	38	43
1479067906	309	S256	10	14	37	43
1479067818	308	S256	10	14	40	43
1479067699	307	S256	10	14	42	43
1479067440	306	S256	10	15	36	43
1479067377	304	S256	10	14	41	43
1479067043	300	S256	10	15	38	43
1479066939	299	S256	10	14	42	43
1479066381	293	S256	10	15	40	43
1479065410	284	S256	10	15	43	43
1479065198	283	S256	10	14	40	43
1479064287	274	S256	10	15	39	43
1479064090	272	S256	10	15	42	43
1479063893	271	S256	10	15	38	43
1479063802	270	S256	10	14	40	43
1479063618	268	S256	10	14	41	43
1479063514	268	S256	10	14	40	43
1479063424	267	S256	10	15	42	43
1479062447	259	S256	10	15	41	43
1479061199	248	S256	10	14	35	43
1479060704	244	S256	10	15	43	43
1479060607	243	S256	10	14	39	43
1479060448	240	S256	10	15	38	43
1479057232	211	S256	10	14	38	43
1479056973	208	S256	10	14	39	43
1479056130	201	S256	10	15	38	43
1479055696	196	S256	10	14	40	43
1479055577	196	S256	10	15	42	43
1479055388	194	S256	10	14	40	43
1479055155	191	S256	10	15	39	43
1479054948	189	S256	10	15	40	43
1479054632	187	S256	10	15	38	43
1479054375	185	S256	10	15	34	43
1479054289	183	S256	10	15	39	43
1479053890	179	S256	10	15	39	43
1479053214	173	S256	10	14	41	43
1479053128	171	S256	10	14	40	43
1479053048	170	S256	10	15	40	43
1479052957	170	S256	10	15	35	43
1479052856	169	S256	10	15	38	43
1479052774	168	S256	10	14	38	43
1479052712	168	S256	10	15	40	43
1479052524	166	S256	10	14	39	43
1479052333	164	S256	10	15	40	43
1479052058	162	S256	10	14	42	43
1479051939	161	S256	10	15	39	43
1479051784	159	S256	10	15	41	43
1479051719	158	S256	10	15	41	43
1479051417	155	S256	10	14	38	43
1479051124	153	S256	10	15	37	43
1479050607	148	S256	10	15	34	43
1479050114	144	S256	10	15	32	43
1479049458	137	S256	10	15	38	43
1479049183	136	S256	10	15	35	43
1479048844	133	S256	10	15	35	43
1479048122	126	S256	10	14	31	43
1479047902	124	S256	10	14	38	43
1479047783	123	S256	10	15	39	43
1479047570	121	S256	10	15	36	43
1479047386	120	S256	10	15	39	43
1479046931	116	S256	10	15	37	43
1479046819	115	S256	10	15	39	43
1479046639	113	S256	10	15	43	43
1479044753	95	S256	10	15	38	43
1479044166	90	S256	10	14	38	43
1479044034	89	S256	10	15	36	43
1479043926	88	S256	10	14	39	43
1479043810	86	S256	10	14	38	43
1479043253	81	S256	10	14	40	43
1479042484	75	S256	10	15	42	43
1479042252	72	S256	10	15	38	43
1479042066	70	S256	10	14	40	43
1479041860	68	S256	10	14	40	43
1479041607	67	S256	10	15	34	43
1479041313	65	S256	10	15	38	43
1479041197	64	S256	10	14	26	43
1479040556	59	S256	10	14	21	43
1479039763	50	S256	10	14	42	43
1479039664	50	S256	10	14	36	43
1479039220	45	S256	10	15	39	43
1479038802	42	S256	10	15	35	43
1479038698	41	S256	10	15	38	43
1479038624	41	S256	10	14	33	43
1479038539	39	S256	10	14	40	43
1479038265	37	S256	10	15	36	43
1479038154	37	S256	10	15	41	43
1479038066	36	S256	10	15	39	43
1479037874	33	S256	10	15	35	43
1479037256	28	S256	10	15	40	43
1479037146	27	S256	10	14	36	43
1479036335	21	S256	10	15	37	43
1479036188	19	S256	10	15	33	43
1479035898	17	S256	10	14	38	43
1479035584	14	S256	10	14	35	43
1479035506	13	S256	10	14	36	43
1479034962	7	S256	10	15	36	43
1479034705	5	S256	10	15	37	43
1479034608	5	S256	10	14	39	43
1479034356	2	S256	10	14	39	43
1479034246	1	S256	10	15	36	43
1479033833	997	S256	10	14	37	43
1479033583	994	S256	10	14	37	43
1479033409	992	S256	10	14	40	43
1479032791	988	S256	10	14	32	43
1479032106	981	S256	10	14	37	43
1479032035	980	S256	10	14	36	43
1479031961	980	S256	10	15	39	43
1479031193	972	S256	10	14	35	43
1479031123	972	S256	10	15	40	43
1479030920	969	S256	10	14	38	43
1479030422	965	S256	10	15	37	43
1479030312	964	S256	10	14	34	43
1479029426	955	S256	10	15	38	43
1479028544	946	S256	10	14	40	43
1479028304	943	S256	10	15	31	43
1479027848	939	S256	10	14	35	43
1479027739	938	S256	10	14	38	43
1479027395	934	S256	10	14	35	43
1479027301	933	S256	10	15	39	43
1479027103	933	S256	10	14	42	43
1479027006	931	S256	10	15	34	43
1479026818	930	S256	10	14	34	43
1479026337	927	S256	10	14	35	43
1479026248	925	S256	10	15	43	43
1479025650	919	S256	10	14	39	43
1479025550	920	S256	10	14	36	43
1479025452	919	S256	10	14	38	43
1479025168	918	S256	10	14	37	43
1479024919	914	S256	10	14	35	43
1479024710	912	S256	10	14	39	43
1479024625	912	S256	10	14	39	43
1479024158	907	S256	10	15	34	43
1479023450	901	S256	10	15	37	43
1479022866	895	S256	10	14	34	43
1479022647	893	S256	10	14	35	43
1479021933	886	S256	10	14	36	43
1479021398	881	S256	10	15	39	43
1479020727	875	S256	10	14	39	43
1479019845	868	S256	10	15	39	43
1479019101	860	S256	10	14	24	43
1479018674	855	S256	10	15	40	43
1479018563	855	S256	10	15	42	43
1479018492	853	S256	10	15	38	43
1479018395	852	S256	10	14	40	43
1479017835	848	S256	10	14	43	43
1479017213	843	S256	10	14	42	43
1479017026	840	S256	10	14	40	43
1479016847	840	S256	10	14	42	43
1479016133	833	S256	10	15	41	43
1479015586	829	S256	10	14	42	43
1479015077	824	S256	10	14	41	43
1479014932	822	S256	10	15	42	43
1479014330	816	S256	10	14	42	43
1479014244	817	S256	10	14	39	43
1479014073	814	S256	10	15	41	43
1479013878	813	S256	10	14	43	43
1479013593	810	S256	10	14	38	43
1479013365	809	S256	10	14	39	43
1479013276	808	S256	10	14	42	43
1479012195	798	S256	10	14	42	43
1479012090	796	S256	10	14	43	43
1479011980	795	S256	10	14	38	43
1479011607	792	S256	10	14	40	43
1479011443	791	S256	10	14	39	43
1479010524	782	S256	10	14	42	43
1479010443	781	S256	10	14	41	43
1479010149	778	S256	10	14	39	43
1479009031	767	S256	10	14	42	43
1479008853	765	S256	10	15	43	43
1479008576	760	S256	10	14	41	43
1479008460	762	S256	10	14	41	43
1479008240	760	S256	10	14	37	43
1479007774	756	S256	10	14	37	43
1479007694	756	S256	10	14	39	43
1479007595	754	S256	10	14	40	43
1479007498	753	S256	10	14	42	43
1479007223	751	S256	10	14	38	43
1479006619	746	S256	10	14	40	43
1479006369	744	S256	10	14	40	43
1479006215	743	S256	10	14	40	43
1479005969	740	S256	10	15	36	43
1479005663	737	S256	10	14	37	43
1479005244	733	S256	10	14	36	43
1479005076	731	S256	10	14	38	43
1479004997	730	S256	10	14	40	43
1479004114	721	S256	10	14	39	43
1479004016	721	S256	10	14	38	43
1479003942	719	S256	10	14	39	43
1479003196	714	S256	10	14	35	43
1479002845	710	S256	10	14	36	43
1479002767	709	S256	10	14	37	43
1479002624	707	S256	10	14	39	43
1479002542	707	S256	10	15	38	43
1479002460	705	S256	10	14	36	43
1479002263	703	S256	10	15	40	43
1479002009	701	S256	10	14	35	43
1479001503	696	S256	10	14	38	43
1479000997	691	S256	10	14	39	43
1479000895	690	S256	10	14	43	43
1479000619	687	S256	10	14	41	43
1479000503	686	S256	10	14	38	43
1479000437	686	S256	10	14	40	43
1478999657	678	S256	10	14	42	43
1478999276	675	S256	10	14	40	43
1478999183	675	S256	10	14	41	43
1478999017	672	S256	10	15	38	43
1478998918	672	S256	10	14	38	43
1478998656	670	S256	10	14	41	43
1478998588	669	S256	10	14	40	43
1478998381	668	S256	10	14	39	43
1478998293	667	S256	10	14	39	43
1478998112	666	S256	10	14	39	43
1478997827	663	S256	10	14	37	43
1478997648	662	S256	10	14	40	43
1478997558	661	S256	10	14	38	43
1478997464	660	S256	10	14	41	43
1478997347	659	S256	10	14	40	43
1478996672	653	S256	10	14	39	43
1478996288	649	S256	10	14	40	43
